author,authorIsChannelOwner,cid,comment,commentsCount,hasCreatorHeart,pageUrl,publishedTimeText,replyCount,replyToCid,title,type,,,
"Pusing nyari tambahan buat bayar cicilan +62 pasti paham kan 🤫""",pastikan No Register,UgyLZm1CwZK4-aTZPXB4AaABAg.9XrPxoar4Ge9ZAFRcwR9CX, @yulisasulastri8677  itu isinya seperti apa kak? Karena saya sama sekali ga bisa download 😭😭 tiap di klik nyambungnya ke web kosong,252,1,UgwhZUqH7js9cOnLjSB4AaABAg,1 year ago,6,Ugzbib9oClEK26Y08qF4AaABAg,"Pengalaman Kena Tilang Elektronik, Bayar Maksimal, Ambil Sisa Cukup ke BRI (baca deskripsi)",reply,,,
@eugenefaithimmanuel8829,sisa uang tilang akan diserahkan kepada Anda. ,Ugz9woc_OfxQjGlPPox4AaABAg.AHPvDWDyf3lAHPvZ9I6YJn," @azizahzee7324  klo sdh konfirm di web etle dan sdh ter konfirm dan blom dpt blsn sms/ email, tunggu dan cek berkala aja di web kejaksaan daerah kena tilangnya, klo data blom di temukan blom di input datanya sama etlenya, tunggu aja biasanya rada lama -+ hampir sebulan dari tanggal konfirmasi ke web etle.",252,1,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,1,Ugzbib9oClEK26Y08qF4AaABAg,"Pengalaman Kena Tilang Elektronik, Bayar Maksimal, Ambil Sisa Cukup ke BRI (baca deskripsi)",reply,,,
@lisayosep6034,"Anda dapat membuat surat kuasa dan membawa orang yang mewakili Anda.""",Ugz9woc_OfxQjGlPPox4AaABAg.AHPvDWDyf3lAHQHj6QcsIe, @azizahzee7324  kayak PDF gtu kak ada data2 yg kita isi dri pihak pngandara smaa spesifikasi kndraan kak,252,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,"Pengalaman Kena Tilang Elektronik, Bayar Maksimal, Ambil Sisa Cukup ke BRI (baca deskripsi)",Ugzbib9oClEK26Y08qF4AaABAg,"Pengalaman Kena Tilang Elektronik, Bayar Maksimal, Ambil Sisa Cukup ke BRI (baca deskripsi)",reply,,,
@samsunggrandprime4499,TRUE,Ugzdkl8n6TLCS2hPOqF4AaABAg.AH7PnzsC8KDAHCevbpufJb,Cba bsok lgi aja kak,3 years ago,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,1,reply,,,
@guejugaindonesia685,FALSE,UgyLZm1CwZK4-aTZPXB4AaABAg.9XrPxoar4Ge9ZR9sP-6c0s,https://www.youtube.com/watch?v=lEWwrz8qPgY,3 years ago,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,lEWwrz8qPgY,reply,,,
@masindra4540,FALSE,UgyLZm1CwZK4-aTZPXB4AaABAg.9XrPxoar4Ge9ZRAqyLQhMn, @yulisasulastri8677  huhuuhu.. Sabar jugaa yaa kakk #pelukonline 🥺🤗,252,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,"Pengalaman Kena Tilang Elektronik, Bayar Maksimal, Ambil Sisa Cukup ke BRI (baca deskripsi)",reply,,,
@winantrinanda9538,FALSE,UgyLZm1CwZK4-aTZPXB4AaABAg.9XrPxoar4Ge9_VrsiPoiH4, @dannytheo1648  kalau sebulanan gitu keblokir dong kak stnknya? Kan ada waktunya bukan ya?,252,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,"Pengalaman Kena Tilang Elektronik, Bayar Maksimal, Ambil Sisa Cukup ke BRI (baca deskripsi)",reply,,,
@sulungkarya1723,FALSE,FALSE, @azizahzee7324  blom ke blokir klo blom kluar keputusannya di web kejaksaan.,252,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,"Pengalaman Kena Tilang Elektronik, Bayar Maksimal, Ambil Sisa Cukup ke BRI (baca deskripsi)",reply,,,
@rentcarvitatransport4640,FALSE,UgyLZm1CwZK4-aTZPXB4AaABAg.9XrPxoar4Ge9_W0BV6SmFB, @dannytheo1648  ok kak makasih infonya yaa,252,1,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,lEWwrz8qPgY,reply,,,
@raflifauzi2317,FALSE,UgyLZm1CwZK4-aTZPXB4AaABAg.9XrPxoar4Ge9acrag7szOc,Brapa hari ya baru dapat balasan nya? Saya sudah konfirmasi tapi belum ada balasan sms maupun email,252,3 years ago,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@putragading21,FALSE,UgyLZm1CwZK4-aTZPXB4AaABAg.9XrPxoar4Ge9bfd1T_c6R9,Apa wajib ikut sidang setelah bayar denda,252,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@wimpiliantoro1440,FALSE,UgyLZm1CwZK4-aTZPXB4AaABAg.9XrPxoar4Ge9dZmcVUDQfZ," @finnoallafine2286  gak perlu ikut sidang klo dah bayar denda, ikut sidang hanya klo mo menyanggah (gak merasa melanggar).",3 years ago,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,3 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@agustoaljabrik3973,FALSE,UgyLZm1CwZK4-aTZPXB4AaABAg.9XrPxoar4Ge9da-gya3i5D, @fadalishaactivity5224  kak tlg tanya ini saya blm dpt email apa pun atau SMS setelah klik konfirmasi d web. Gimana ya kak caranya untuk cek hasil sidangnya? kan kita blm dpt no referensi tilangnya. Mohon bantuannya terima kasih,https://www.youtube.com/watch?v=lEWwrz8qPgY,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,"Pengalaman Kena Tilang Elektronik, Bayar Maksimal, Ambil Sisa Cukup ke BRI (baca deskripsi)",reply,,,
@harisulistyo9537,FALSE,"berarti kesempatan menjelaskan-nya pindah di pengadilan."""," @pinkoper  sama nih kayak saya belum dapet jg, lanjutan nya gmn kak?",252,3 years ago,https://www.youtube.com/watch?v=XhHkCJeORaA,Cara bayar tilang elektronik #tilangelektronik #tilangetle,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@indrayulistiono2521,FALSE,UgyLZm1CwZK4-aTZPXB4AaABAg.9XrPxoar4Ge9hGKnNn6Zz8,​ @azizahzee7324 apa udah terima ballasanya?,252,FALSE,UgzBC8jitszs-1Iy9Sp4AaABAg,11 months ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@Iwane,FALSE,UgyLZm1CwZK4-aTZPXB4AaABAg.9XrPxoar4Ge9hGhkDUXfHp,"sama, gmn skarang ka ​ @dannytheo1648 ",252,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,9 months ago,0,Ugzbib9oClEK26Y08qF4AaABAg,"Pengalaman Kena Tilang Elektronik, Bayar Maksimal, Ambil Sisa Cukup ke BRI (baca deskripsi)",reply,,,
@imronjamil9757,FALSE,UgyLZm1CwZK4-aTZPXB4AaABAg.9XrPxoar4Ge9hMdNWCv4bQ,Bang nanya.itu uang klbhan nya klo kita ambil brpa lama..katanya ada yg bilang 10 hri ada yg blng 1 bulan???,https://www.youtube.com/watch?v=lEWwrz8qPgY,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,6 months ago,0,Ugzbib9oClEK26Y08qF4AaABAg,"Pengalaman Kena Tilang Elektronik, Bayar Maksimal, Ambil Sisa Cukup ke BRI (baca deskripsi)",reply,,,
@muhamadramadhan5831,FALSE,UgyLZm1CwZK4-aTZPXB4AaABAg.9XrPxoar4Ge9hMqKaDLrCB,Sama bang gua juga kaga bisa,620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,5 months ago,0,Ugzbib9oClEK26Y08qF4AaABAg,"Pengalaman Kena Tilang Elektronik, Bayar Maksimal, Ambil Sisa Cukup ke BRI (baca deskripsi)",reply,,,
@ajirustamy2,FALSE,UgyLZm1CwZK4-aTZPXB4AaABAg.9XrPxoar4Ge9hMqTnptqxP,Udh ga ada sidang di pengadilan bro...tgl 25 nya juga udh di kejaksaa n,620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,5 months ago,0,Ugzbib9oClEK26Y08qF4AaABAg,"Pengalaman Kena Tilang Elektronik, Bayar Maksimal, Ambil Sisa Cukup ke BRI (baca deskripsi)",reply,,,
@tribuana2616,FALSE,UgyLZm1CwZK4-aTZPXB4AaABAg.9XrPxoar4Ge9hMqyBg-v03,"Webnya lagi eror kali seharusnya sama, di refresh aja atau tunggu",620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,2 months ago,0,Ugzbib9oClEK26Y08qF4AaABAg,"Pengalaman Kena Tilang Elektronik, Bayar Maksimal, Ambil Sisa Cukup ke BRI (baca deskripsi)",reply,,,
@dedoteddoy4408,FALSE,UgyLZm1CwZK4-aTZPXB4AaABAg.9XrPxoar4Ge9hMrJtt4PQQ,Nah itu mas saya takut ada yg palsu,252,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 month ago,0,Ugzbib9oClEK26Y08qF4AaABAg,"Pengalaman Kena Tilang Elektronik, Bayar Maksimal, Ambil Sisa Cukup ke BRI (baca deskripsi)",reply,,,
@losspakdhe919,FALSE,UgyLZm1CwZK4-aTZPXB4AaABAg.9XrPxoar4Ge9hMrUwNzceY,@Riuken77  beberapa hari lagi aq nelpon call center korlantas katanya situs itu dua duanya resmi dan sama aj,620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 month ago,10,Ugzbib9oClEK26Y08qF4AaABAg,"Pengalaman Kena Tilang Elektronik, Bayar Maksimal, Ambil Sisa Cukup ke BRI (baca deskripsi)",reply,,,
@TVTV-uk1xb,FALSE,UgyLZm1CwZK4-aTZPXB4AaABAg.9XrPxoar4Ge9hMro_5ACp1,@Riuken77  youtube ga ad yg jawab akhirnya saya nelpon call center,620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,3 years ago,5,Ugzbib9oClEK26Y08qF4AaABAg,"Pengalaman Kena Tilang Elektronik, Bayar Maksimal, Ambil Sisa Cukup ke BRI (baca deskripsi)",reply,,,
@verrybhasori4996,FALSE,UgyLZm1CwZK4-aTZPXB4AaABAg.9XrPxoar4Ge9hMrr921YDt,"bg ko pas gua mau peranjang kata jasa nya STNK nya di blokir, karna etilang, tpi pas gua cek ko data tidak di temukan, padahal udah sesuai semua",252,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,"Pengalaman Kena Tilang Elektronik, Bayar Maksimal, Ambil Sisa Cukup ke BRI (baca deskripsi)",reply,,,
@runtuvaldy2970,atau sebenernya abang sudah duga?,FALSE,"gw ngerasa ngelanggar sebulan lalu, sering masuk jalur busway sama melanggar lampu merah, tp kenapa data tidak di temukan ya?",252,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,Cara bayar tilang elektronik #tilangelektronik #tilangetle,2,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@HiBye-xr9cq,252,UgyLZm1CwZK4-aTZPXB4AaABAg.9XrPxoar4Ge9hMsDmjqkk7,Itu yang tengah dimana carinya,252,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,UgzSDyufg8q1V96eC4d4AaABAg,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@sahrulikmal3276,FALSE,UgyLZm1CwZK4-aTZPXB4AaABAg.9XrPxoar4Ge9hMsXpFX-KF,Data tidk di temukan padahal semua ush bner gmna ya,252,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,6 months ago,3,Ugzbib9oClEK26Y08qF4AaABAg,"Pengalaman Kena Tilang Elektronik, Bayar Maksimal, Ambil Sisa Cukup ke BRI (baca deskripsi)",reply,,,
@donymarsyah8970,FALSE,UgyLZm1CwZK4-aTZPXB4AaABAg.9XrPxoar4Ge9hMtx3nWAKX,gw baru cek bang aneh plat nomer sma tpi motornya berbeda dan jg warnanya ane sanggah aja itu knp bgtu ya,252,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,6 months ago,2,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@edo9842,TRUE,UgyLZm1CwZK4-aTZPXB4AaABAg.9XrPxoar4Ge9hMvWJi-jEN,"om ini saya udah cek data di web, dan semua sudah sesuai tapi “data tidak ditemukan” terus om. 3 motor saya semuanya sama seperti itu, bagaimana yaa",252,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,3 years ago,1,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@ahkamalayubbi4836,TRUE,UgyLZm1CwZK4-aTZPXB4AaABAg.9XrPxoar4Ge9iK5xIAfd0G,"Itu Case Sensitive, jadi kalo norang/nosin di STNK tertulis kapital ya harus ketik kapital juga kalo diketiknya huruf kecil nanti muculnya data tidak ditemukan",252,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,2 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@parmin2376,TRUE,UgyLZm1CwZK4-aTZPXB4AaABAg.9XrPxoar4Ge9iX3TfxqljR,Bang kenapa kalo saya sanggah tidak bisa..ada tulisan tidak boleh dari 15 kata itu gmn ya bang,252,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,2 years ago,1,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@azkaa8072,FALSE,UgyLZm1CwZK4-aTZPXB4AaABAg.9XrPxoar4Ge9iX4FvdlwHG,Harus download signal samsat dulu emg ya?,252,FALSE,UgxoDC_oqVqkQbqpcRd4AaABAg,1 year ago,1,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@OnoGia,FALSE,UgyLZm1CwZK4-aTZPXB4AaABAg.9XrPxoar4Ge9m4LQvQXK11,Data tidak ditemukan. Apa gara gara saya gak pake plat nomer didepan ya jadi gak kebaca sama cctv😂,620,TRUE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago (edited),1,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@heripratama47,FALSE,UgyLZm1CwZK4-aTZPXB4AaABAg.9XrPxoar4Ge9mf0iBTJ20q,"mau nanya bang, ane udah beberapa kali cek data ada keterangan muncul ""Data tidak di temukan"" Padahal noPol,norang,nosin bener semua",620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,3 years ago,1,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@alkazmoy9558,FALSE,UgyLZm1CwZK4-aTZPXB4AaABAg.9XrPxoar4GeABAfIrJEr98,Bang mau tanya saya cek d etle ada palenggaran sebanyak 6x,252,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,2 years ago,2,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@yusuptea5891,FALSE,UgyLZm1CwZK4-aTZPXB4AaABAg.9XrPxoar4GeAHLP-8cL1i1,https://www.youtube.com/watch?v=dUDZPECoNqo,620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,Cara bayar tilang elektronik #tilangelektronik #tilangetle,3,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@rianardiansukabumi1407,FALSE,UgyLZm1CwZK4-aTZPXB4AaABAg.9XrPxoar4GeAHRqLFkyoz5,Ada ketentuan penulisannya ngga bang?,620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago (edited),1,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@AhmadSofyan-ug6um,TRUE,UgzUJji1FmIMamyoulR4AaABAg.AI9wPQOfUjQAJM9YbzNCsb,Saya terfoto melanggar. Bagaimana selanjutnya?? Soalnya bulan besok bayar pajak STNK,620,FALSE,UgwoB7UbBAid3EtHxI54AaABAg,1 year ago (edited),0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@fpratama88,FALSE,Ugx3N-L0adlWSOc1uRt4AaABAg.AGz7ptuigwvAHFP4bWFCov,B 6149 BUK (pake spasi),620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,3 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@joyverdinand542,FALSE,Ugy4AS8vEe3Imbjdb7t4AaABAg.AHDcWXzmDi3AHExWc7BnPJ,https://www.youtube.com/watch?v=dUDZPECoNqo,620,TRUE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,1,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@kiikie5565,FALSE,Ugzq8n_a5W-kDz_ODO14AaABAg.AHDXvk8gra5AHPqcLN5Bce,GK JELAS KOCAK,620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,11 months ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@rafaofficialchanel8909,TRUE,Ugzq8n_a5W-kDz_ODO14AaABAg.AHDXvk8gra5AHQCKPDYtfb,Creatormalah nanya balik,620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,3 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@HardyAr,FALSE,Ugzq8n_a5W-kDz_ODO14AaABAg.AHDXvk8gra5AHQCNRUTOmS,Ohh Brati klo data tdak ditemukan. Brati aman dri etle ya om,620,TRUE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
"Yg penting cek sesuai data kita""",FALSE,Ugw7wXzDcjhlpsgm3T94AaABAg,"anda klik cek data, kemudian ikuti petunjuk isi kolom, kemudian kalo anda terdeteksi pelanggaran data dan foto anda akan tampil, kemudian di bawah ada tulisan konfirmasi bila memang itu anda / sanggah bila memang bukan anda kemudian klik salah satu tadi, lalu isi biodata sim, no sim dll, kemudian anda klik maka akan muncul sudah terkonfirmasi, kode refrensi di kirimkan oleh petugas melalui wa ke nomor anda yang telah anda cantumkan waktu pengisian biodata, kemudian anda cek di aplikasi ranmor masih terblokir etle atau tidak plat nomor anda",620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,2 years ago,reply,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@Jannimar-n4c,FALSE,UgwAvJ5fyaho4F1IVBp4AaABAg,Lah ini tutor atau apa malah nanya balik😂,620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@zuprionelzupri8769,FALSE,UgzNvmWfgbZBiG9xNz94AaABAg,"bang mobil kan drentalin, trus kena etle, itu berarti data pelanggarnya yg di web diisi data yg rental ya bang?",620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,3 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@farida.h2659,252,UgwQyk_S0yvtRpDeBOd4AaABAg,"Bang, masuk jalur busway sama gal pake helm kira2 kena tilang etle berapa ya?",620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@romeofromborneo5750,FALSE,UgzDGrSfU9T3vd5RgF94AaABAg,Kalau ngk dapet surat tilang nya itu gimma bang,620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,3 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,"Pengalaman Kena Tilang Elektronik, Bayar Maksimal, Ambil Sisa Cukup ke BRI (baca deskripsi)",reply,,,
@heriningsih996,FALSE,UgwTAX0zi6D9iMeRRnd4AaABAg,Klo misal bayarnya setelah sidang apakah bisa mas?,620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@basirkhan2753,FALSE,UgytKlufWM2vSX4rFK94AaABAg,"Bang kalo semisal kena ETLE terus waktu mau pembayaran via online ditanggal sidang ada pilihan jadwal pengambilan barang bukti , nah sementara barang bukti tdk ada yg ditahan karena kena ETLE, itu saya isi aja terus ga dtg karna tdk ada yg ditahan gapapa kan ya bang?",620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,3 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,1,reply,,,
@sasaziziofficialofficial5657,FALSE,UgzPz2wvZA1NUM-G20l4AaABAg,"Emg parah pelanggaran satu, di keterangan dua pelanggaran, gara2 plat sama motor beda, parah banget, masa pegawai nya gk bisa ngebedain..",620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,2 months ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@dedoteddoy4408,FALSE,UgzJBasg5eZczes_jWF4AaABAg,"Kan 4 hari sebelum sidang harus bayar gan,,apa di lewatkan saja smpai tgl sidang??",620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@singaparna5083,jadi masih memungkinkan untuk menjelaskan dan dibawa ke pengadilan. Kalo lewat cctv kan jadi cuma sepihak yang menentukan,UgxFE22I9xrKcGQlFbt4AaABAg,"Bang ijin tanya saya kena 500rb(titipan) tp dpt balasan dari briva nya telat gmn om, lewat tgl sidang lewat tgl pembayaran",620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@yogisabana9305,FALSE,Ugy-O9MaFdbh7W8_U714AaABAg,Bayarnya pake apa mas?,620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago (edited),0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@kukuri1573,FALSE,UgygCZm2HwSDBR8lgzh4AaABAg,Brp hari jeda dpt balasan,620,0,0,3 years ago,reply,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@url-mlbb,FALSE,TRUE,Bang no wa kepolisian khusus etle brapa bang?,252,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,3 years ago,Cara bayar tilang elektronik #tilangelektronik #tilangetle,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@jungsak8132,FALSE,UgxguGaOP1p_lIxxDnB4AaABAg,"Aku baru aja kena tilang bang krn lupa pake sabuk pengaman, disuruh bayar 250😢",620,FALSE,UgxYMP2MZROlERh30tV4AaABAg,2 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
Di Indonesia peraturan dibuat sehingga masyarakat dapat berinovasi mencari berbagai cara untuk melanggar’y...,FALSE,UgwX219TUxX3CL8zxCx4AaABAg,Cara ambil uang kembalian ya gimana ya,11 months ago,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,Cara bayar tilang elektronik #tilangelektronik #tilangetle,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
"Sehingga ide2 baru bermunculan...""",FALSE,UgzkbhnIaaWhiVZe5Sx4AaABAg,Berarti tunggu balasan dari WA/sms ya bg,620,FALSE,UgxYMP2MZROlERh30tV4AaABAg,10 months ago,0,Ugzbib9oClEK26Y08qF4AaABAg,"Pengalaman Kena Tilang Elektronik, Bayar Maksimal, Ambil Sisa Cukup ke BRI (baca deskripsi)",reply,,,
@mdid437,FALSE,TRUE,Kalau gk punya sim gimana kak,620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,10 months ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@alimsadja3390,FALSE,UgzL7JfqoH3Iccaxu6Z4AaABAg,Mau tanya2 bang,620,FALSE,UgxYMP2MZROlERh30tV4AaABAg,3 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,0,reply,,,
@tbgrandprixengineering,FALSE,UgwbPYEw2_aBuFlXRm94AaABAg,Mau tanya2 bang,620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,3 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,XhHkCJeORaA,reply,,,
@denis3730,FALSE,UgySiUpIHj71tdfMCDx4AaABAg,"Bang boleh minta no wa, kita lanjut via wa",620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,3 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@lucysiana2999,252,UgwUoVt0oaGDnBYae5R4AaABAg,Tutip secara online 500.000.  Biaya tilang  nya  61000.   Sisanya  masih nyantol di kejaksaan.,620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,2 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@iqbalhanafi3408,FALSE,UgzadvfyvlgvQEyLOOV4AaABAg,https://www.youtube.com/watch?v=XhHkCJeORaA,620,FALSE,UgzUNASGn-PuC62_ZY14AaABAg,2 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,"Pengalaman Kena Tilang Elektronik, Bayar Maksimal, Ambil Sisa Cukup ke BRI (baca deskripsi)",reply,,,
@cimotovlog1581,FALSE,UgxqLi5oOx06zSPW2qh4AaABAg,tutorial gak lengkap,620,0,https://www.youtube.com/watch?v=XhHkCJeORaA,2 years ago (edited),reply,Ugzbib9oClEK26Y08qF4AaABAg,"Pengalaman Kena Tilang Elektronik, Bayar Maksimal, Ambil Sisa Cukup ke BRI (baca deskripsi)",reply,,,
